person,name,last_name,age,birth_year,gender,country,source,industry,title,image_uri,latest_year
dmitry_pumpyansky,Dmitry Pumpyansky,Pumpyansky,61.0,1964.0,Male,Russia,Steel pipes,Metals & Mining,,,2025
dmitry_rybolovlev,Dmitry Rybolovlev,Rybolovlev,58.0,1967.0,Male,Russia,Fertilizer,Manufacturing,,,2025
dmitry_troitsky,Dmitry Troitsky,Troitsky,58.0,1967.0,Male,Russia,retail,Fashion and Retail,,no-pic,2014
do_won_jin_sook_chang,Do Won & Jin Sook Chang,Chang,67.0,1958.0,,United States,fashion retail,Fashion & Retail,,no-pic,2019
domenico_dolce,Domenico Dolce,Dolce,66.0,1959.0,Male,Italy,Luxury goods,Fashion & Retail,,,2025
dominika_kulczyk,Dominika Kulczyk,Kulczyk,47.0,1978.0,Female,Poland,Diversified,Finance & Investments,,no-pic-female,2025
dominique_desseigne,Dominique Desseigne,Desseigne,78.0,1947.0,Male,France,casinos,Gambling & Casinos,,no-pic,2019
don_ahern,Don Ahern,Ahern,71.0,1954.0,Male,United States,Equipment rental,Service,,no-pic,2025
don_gao,Don Gao,Gao,58.0,1967.0,Male,China,power tools,Manufacturing,,no-pic,2018
don_hankey,Don Hankey,Hankey,82.0,1943.0,Male,United States,Auto loans,Finance & Investments,"Chairman, Hankey Group",,2025
don_levin,Don Levin,Levin,73.0,1952.0,Male,United States,rolling papers,Manufacturing,"Founder, Chairman, Republic Group",no-pic,2025
don_simplot,Don Simplot,Simplot,87.0,1938.0,Male,United States,fertilizer,Manufacturing,,no-pic,2016
don_vultaggio,Don Vultaggio,Vultaggio,73.0,1952.0,Male,United States,Beverages,Food & Beverage,,no-pic,2025
dona_bertarelli,Dona Bertarelli,Bertarelli,57.0,1968.0,Female,Switzerland,Biotech and investments,Healthcare,,,2025
donald_bren,Donald Bren,Bren,93.0,1932.0,Male,United States,Real estate,Real Estate,"Chairman, Irvine Company",,2025
donald_foss,Donald Foss,Foss,78.0,1947.0,Male,United States,auto loans,Automotive,,no-pic,2022
donald_friese,Donald Friese,Friese,84.0,1941.0,Male,United States,Manufacturing,Manufacturing,,no-pic,2025
donald_hall,Donald Hall,Hall,94.0,1931.0,Male,United States,Hallmark,Fashion and Retail,,,2015
donald_horton,Donald Horton,Horton,75.0,1950.0,Male,United States,Homebuilding,Real Estate,,no-pic,2024
donald_mackenzie,Donald Mackenzie,Mackenzie,68.0,1957.0,Male,United Kingdom,Private equity,Finance & Investments,,no-pic,2025
donald_newhouse,Donald Newhouse,Newhouse,95.0,1930.0,Male,United States,Media,Media & Entertainment,,,2025
donald_schneider,Donald Schneider,Schneider,87.0,1938.0,Male,United States,trucking,Logistics,,no-pic,2011
donald_sihombing,Donald Sihombing,Sihombing,66.0,1959.0,Male,Indonesia,construction,Construction & Engineering,,no-pic,2019
donald_sterling,Donald Sterling,Sterling,91.0,1934.0,Male,United States,Real estate,Real Estate,,,2025
donald_trump,Donald Trump,Trump,79.0,1946.0,Male,United States,Real estate,Real Estate,,,2025
dong_fan,Dong Fan,Dong,,,Male,China,Medical devices,Healthcare,,no-pic,2025
dong_jinggui,Dong Jinggui,Dong,,,Male,China,Electric scooters,Automotive,,no-pic,2025
dong_wei_2,Dong Wei,Dong,54.0,1971.0,Male,China,Pharmaceuticals,Healthcare,,no-pic,2025
dong_zengping,Dong Zengping,Dong,,,Male,China,Electronics,Manufacturing,,no-pic,2025
dongsheng_chen,Dongsheng Chen,Chen,65.0,1960.0,Male,China,Insurance,Finance & Investments,,no-pic,2023
donna_macmillan,Donna MacMillan,MacMillan,90.0,1935.0,Female,United States,Cargill Inc.,Food and Beverage,,,2012
dora_voigt_de_assis,Dora Voigt de Assis,Voigt de Assis,27.0,1998.0,Female,Brazil,Industrial Machinery,Manufacturing,,no-pic-female,2025
doris_fisher,Doris Fisher,Fisher,93.0,1932.0,Female,United States,Gap,Fashion & Retail,"Cofounder, Gap Inc.",,2025
dorothea_steinbruch,Dorothea Steinbruch,Steinbruch,,,Female,Brazil,steel,Metals & Mining,,no-pic-female,2014
dorothy_chao_jenkins,Dorothy Chao Jenkins,Chao Jenkins,79.0,1946.0,Female,United States,"Chemicals, building products",Manufacturing,,no-pic-female,2025
dorrance_hamilton,Dorrance Hamilton,Hamilton,94.0,1931.0,Female,United States,Campbell Soup,Food and Beverage,,,2017
dou_zhenggang,Dou Zhenggang,Dou,72.0,1953.0,Male,China,"Energy, chemicals",Diversified,,no-pic,2025
doug_clarke,Doug Clarke,Clarke,42.0,1983.0,Male,Australia,"cameras, software",Technology,,no-pic,2022
doug_meijer,Doug Meijer,Meijer,71.0,1954.0,Male,United States,Supermarkets,Fashion & Retail,,no-pic,2025
doug_ostrover,Doug Ostrover,Ostrover,63.0,1962.0,Male,United States,Private equity,Finance & Investments,,no-pic,2025
douglas_fregin,Douglas Fregin,Fregin,62.0,1963.0,Male,Canada,Research in Motion,,,,2010
douglas_hsu,Douglas Hsu,Hsu,82.0,1943.0,Male,Taiwan,Diversified,Diversified,,,2025
douglas_leone,Douglas Leone,Leone,68.0,1957.0,Male,United States,Venture capital,Finance & Investments,Sequoia,,2025
dragos_paval,Dragos Paval,Paval,59.0,1966.0,Male,Romania,Retail,Fashion & Retail,,no-pic,2025
drayton_mclane_jr,"Drayton McLane, Jr.",McLane,89.0,1936.0,Male,United States,"Walmart, logistics",Fashion & Retail,,,2025
drew_houston,Drew Houston,Houston,42.0,1983.0,Male,United States,Cloud storage service,Technology,"CEO, Dropbox",,2025
drorit_wertheim,Drorit Wertheim,Wertheim,69.0,1956.0,Female,Israel,Coca Cola Israel,Food & Beverage,,no-pic-female,2025
du_jiangtao,Du Jiangtao,Du,55.0,1970.0,Male,China,Chemicals,Manufacturing,,,2025
du_jinhao,Du Jinhao,Du,71.0,1954.0,Male,China,pharmaceuticals,Healthcare,,no-pic,2025
du_sha,Du Sha,Du,76.0,1949.0,Male,China,hypermarkets,Diversified,,no-pic,2020
du_shuanghua,Du Shuanghua,Du,58.0,1967.0,Male,China,steel,Manufacturing,,no-pic,2022
du_yulin,Du Yulin,Du,50.0,1975.0,Male,China,Software,Technology,,no-pic,2023
duke_reyes,Duke Reyes,Reyes,68.0,1957.0,Male,United States,Beer distribution,Food & Beverage,,no-pic,2025
dulce_pugliese_de_godoy_bueno,Dulce Pugliese de Godoy Bueno,de Godoy Bueno,77.0,1948.0,Female,Brazil,"hospitals, health care",Healthcare,,no-pic-female,2024
duncan_macmillan,Duncan MacMillan,MacMillan,87.0,1938.0,Male,United States,Bloomberg LP,Finance & Investments,,no-pic,2025
dustin_moskovitz,Dustin Moskovitz,Moskovitz,41.0,1984.0,Male,United States,Facebook,Technology,"Cofounder, Asana",,2025
dwight_schar,Dwight Schar,Schar,83.0,1942.0,Male,United States,"Homebuilding, NFL team",Construction & Engineering,,,2025
e_joe_shoen,E. Joe Shoen,Shoen,75.0,1950.0,Male,United States,U-Haul,Automotive,,,2025
ed_craven,Ed Craven,Craven,29.0,1996.0,Male,Australia,Online casino,Gambling & Casinos,,no-pic,2025
ed_hallen,Ed Hallen,Hallen,43.0,1982.0,Male,United States,Marketing software,Technology,,no-pic,2025
eddie_sol_zakay,Eddie & Sol Zakay,Zakay,,,Male,United Kingdom,real estate,Real Estate,,no-pic,2021
eddy_kusnadi_sariaatmadja,Eddy Kusnadi Sariaatmadja,Sariaatmadja,69.0,1956.0,Male,Indonesia,"Media, tech",Media & Entertainment,,,2023
eddy_sugianto,Eddy Sugianto,Sugianto,79.0,1946.0,Male,Indonesia,Coal,Metals & Mining,,no-pic,2025
edgar_bronfman,Edgar Bronfman Sr,Bronfman,93.0,1932.0,Male,United States,liquor,Service,,,2010
edgar_de_picciotto,Edgar de Picciotto,de Picciotto,93.0,1932.0,Male,Switzerland,private banking,Finance and Investments,,,2016
edgar_sia_ii,Edgar Sia II,Sia II,46.0,1979.0,Male,Philippines,fast food,Food & Beverage,,no-pic,2021
edir_macedo,Edir Macedo,Macedo,80.0,1945.0,Male,Brazil,broadcasting,Media & Entertainment,,,2025
edmond_safra,Edmond Safra,Safra,89.0,1936.0,Male,Lebanon,Republic Bank Corp,,,no-pic,1999
edmund_ansin,Edmund Ansin,Ansin,87.0,1938.0,Male,United States,television,Media & Entertainment,"President, Sunbeam Television, Corp.",,2020
edouard_carmignac,Edouard Carmignac,Carmignac,77.0,1948.0,Male,France,Asset management,Finance & Investments,,,2025
edson_de_godoy_bueno,Edson de Godoy Bueno,de Godoy Bueno,79.0,1946.0,Male,Brazil,"hospitals, health care",Healthcare,,,2016
eduard_chukhlebov,Eduard Chukhlebov,Chukhlebov,59.0,1966.0,Male,Russia,metallurgy,Metals & Mining,,no-pic,2021
eduard_kucera,Eduard Kucera,Kucera,72.0,1953.0,Male,Czech Republic,Software,Technology,,no-pic,2025
eduard_schleicher,Eduard Schleicher,Schleicher,70.0,1955.0,Male,Germany,"Cement, Copper",Manufacturing,,no-pic,2025
eduard_shifrin,Eduard Shifrin,Shifrin,62.0,1963.0,Male,United Kingdom,steel,,,no-pic,2010
eduardo_belmont_anderson,Eduardo Belmont Anderson,Belmont Anderson,77.0,1948.0,Male,Peru,cosmetics,Fashion & Retail,,no-pic,2021
eduardo_cojuangco,Eduardo Cojuangco,Cojuangco,87.0,1938.0,Male,Philippines,"food, drinks",Food & Beverage,,,2020
eduardo_costantini,Eduardo Costantini,Costantini,78.0,1947.0,Male,Argentina,Real estate,Real Estate,,no-pic,2025
eduardo_de_pontes,Eduardo de Pontes,de Pontes,43.0,1982.0,Male,Brazil,payments processing,Technology,,no-pic,2021
eduardo_eurnekian,Eduardo Eurnekian,Eurnekian,92.0,1933.0,Male,Argentina,"Airports, investments",Diversified,,,2025
eduardo_hochschild,Eduardo Hochschild,Hochschild,61.0,1964.0,Male,Peru,mining,Metals & Mining,"Chairman, Hochschild Mining PLC",,2025
eduardo_saverin,Eduardo Saverin,Saverin,43.0,1982.0,Male,Brazil,Facebook,Technology,"Cofounder, Meta Platforms",,2025
eduardo_vivas,Eduardo Vivas,Vivas,39.0,1986.0,Male,United States,"marketing software, mobile games",Media & Entertainment,,no-pic,2025
eduardo_voigt_schwartz,Eduardo Voigt Schwartz,Voigt Schwartz,35.0,1990.0,Male,Brazil,Industrial Machinery,Manufacturing,,no-pic,2025
edward_bass,Edward Bass,Bass,79.0,1946.0,Male,United States,"Oil, investments",Energy,,,2025
edward_debartolo_jr,"Edward DeBartolo, Jr.",DeBartolo,78.0,1947.0,Male,United States,Shopping centers,Real Estate,,,2025
edward_glazer,Edward Glazer,Glazer,55.0,1970.0,Male,United States,"Manchester United, Tampa Bay Buccaneers",Sports,,no-pic,2025
edward_johnson_iii,"Edward Johnson, III.",Johnson,92.0,1933.0,Male,United States,money management,Finance & Investments,,,2021
edward_johnson_iv,"Edward Johnson, IV.",Johnson,60.0,1965.0,Male,United States,Fidelity,Finance & Investments,,no-pic,2025
edward_kwok,Edward Kwok,Kwok,44.0,1981.0,Male,Hong Kong,Real estate,Real Estate,,no-pic,2025
edward_lampert,Edward Lampert,Lampert,63.0,1962.0,Male,United States,Sears,Finance & Investments,"Founder, ESL Investments Inc.",,2025
edward_netylko,Edward Netylko,Netylko,57.0,1968.0,Male,Russia,pharmacy,Healthcare,,no-pic,2025
edward_roski_jr,"Edward Roski, Jr.",Roski,86.0,1939.0,Male,United States,Real estate,Real Estate,"President and Chairman, Majestic Realty, Co.",,2025
edward_stack,Edward Stack,Stack,70.0,1955.0,Male,United States,Dick's Sporting Goods,Fashion & Retail,"Executive Chairman, Dick's Sporting Goods",,2025
edwin_leong,Edwin Leong,Leong,73.0,1952.0,Male,Hong Kong,Real estate,Real Estate,,,2025
edwin_soeryadjaya,Edwin Soeryadjaya,Soeryadjaya,74.0,1951.0,Male,Indonesia,"coal, investments",Energy,,,2015
edwin_soeryadjaya_1,Edwin Soeryadjaya,Soeryadjaya,76.0,1949.0,Male,Indonesia,"Coal, investments",Energy,,no-pic,2025
edythe_broad,Edythe Broad,Broad,89.0,1936.0,Female,United States,"Homebuilding, insurance",Diversified,,no-pic-female,2025
eggon_da_silva,Eggon da Silva,da Silva,94.0,1931.0,Male,Brazil,industrial machinery,Manufacturing,,no-pic,2014
egon_durban,Egon Durban,Durban,51.0,1974.0,Male,United States,Private equity,Finance & Investments,,no-pic,2025
egor_kulkov,Egor Kulkov,Kulkov,53.0,1972.0,Male,Russia,Pharmaceuticals,Healthcare,,no-pic,2025
eiichi_kuriwada,Eiichi Kuriwada,Kuriwada,78.0,1947.0,Male,Japan,Package delivery,Logistics,,no-pic,2025
eike_batista,Eike Batista,Batista,66.0,1959.0,Male,Brazil,"mining, oil",Energy,,,2013
eitaro_itoyama,Eitaro Itoyama,Itoyama,80.0,1945.0,Male,Japan,golf courses,Real Estate,,,2012
ekaterina_fedun,Ekaterina Fedun,Fedun,36.0,1989.0,Female,Russia,Oil & gas,Energy,,no-pic-female,2025
elaine_marshall,Elaine Marshall,Marshall,83.0,1942.0,Female,United States,Koch Inc.,Diversified,,,2025
elaine_wynn,Elaine Wynn,Wynn,83.0,1942.0,Female,United States,"Casinos, hotels",Gambling & Casinos,,,2025
eleanor_butt_crook,Eleanor Butt Crook,Crook,93.0,1932.0,Female,United States,Supermarkets,Fashion & Retail,,no-pic-female,2025
elena_baturina,Elena Baturina,Baturina,62.0,1963.0,Female,Russia,"Investments, real estate",Construction & Engineering,,,2025
eleonora_berlusconi,Eleonora Berlusconi,Berlusconi,39.0,1986.0,Female,Italy,Media,Media & Entertainment,,no-pic-female,2025
eli_broad,Eli Broad,Broad,89.0,1936.0,Male,United States,investments,Finance & Investments,,,2021
elie_horn,Elie Horn,Horn,79.0,1946.0,Male,Brazil,real estate,Real Estate,,,2018
eliodoro_matte,Eliodoro Matte,Matte,77.0,1948.0,Male,Chile,paper,Manufacturing,,,2019
elisabeth_badinter,Elisabeth Badinter,Badinter,79.0,1946.0,Female,France,advertising,Media,,,2015
elisabeth_deluca,Elisabeth DeLuca,DeLuca,78.0,1947.0,Female,United States,Subway,Food & Beverage,,no-pic-female,2025
elisabeth_douglas,Elisabeth Douglas,Douglas,84.0,1941.0,Female,Sweden,Investments,Diversified,,no-pic-female,2025
elisabeth_furtwaengler,Elisabeth Furtwaengler,Furtwaengler,31.0,1994.0,Female,Germany,publishing,Media & Entertainment,,no-pic-female,2020
elisabeth_mohn,Elisabeth Mohn,Mohn,82.0,1943.0,Female,Germany,publishing,Media & Entertainment,,,2019
elizabeth_holmes,Elizabeth Holmes,Holmes,39.0,1986.0,Female,United States,blood testing,Healthcare,"Founder-CEO, Theranos",,2016
elizabeth_johnson,Elizabeth Johnson,Johnson,62.0,1963.0,Female,United States,Fidelity,Finance & Investments,,no-pic-female,2025
elizabeth_sy,Elizabeth Sy,Sy,73.0,1952.0,Female,Philippines,Diversified,Diversified,,no-pic-female,2025
elizabeth_uihlein,Elizabeth Uihlein,Uihlein,80.0,1945.0,Female,United States,Packaging materials,Manufacturing,,no-pic-female,2025
elly_reisman,Elly Reisman,Reisman,75.0,1950.0,Male,Canada,Homebuilding,Real Estate,,no-pic,2025
elon_musk,Elon Musk,Musk,54.0,1971.0,Male,United States,"Tesla, SpaceX",Automotive,"CEO, Tesla",,2025
els_blokker,Els Blokker,Blokker,75.0,1950.0,Female,Netherlands,retail,Retail,,no-pic-female,2014
emad_al_muhaidib_1,Emad Al Muhaidib,Al Muhaidib,68.0,1957.0,Male,Saudi Arabia,Diversified,Diversified,,no-pic,2025
emanuele_lino_saputo,Emanuele (Lino) Saputo,Saputo,88.0,1937.0,Male,Canada,Cheese,Food & Beverage,,,2025
emanuella_barilla,Emanuella Barilla,Barilla,56.0,1969.0,Female,Italy,Barilla pasta,Food and Beverage,,no-pic-female,2018
emilio_azcarraga_jean,Emilio Azcarraga Jean,Azcarraga Jean,55.0,1970.0,Male,Mexico,TV broadcasting,Media & Entertainment,,,2022
emilio_botin,Emilio Botin,Botin,88.0,1937.0,Male,Spain,banking,Finance,,,2012
emma_marcegaglia,Emma Marcegaglia,Marcegaglia,57.0,1968.0,Female,Italy,steel,Metals & Mining,,no-pic-female,2021
emmanuel_besnier,Emmanuel Besnier,Besnier,54.0,1971.0,Male,France,Cheese,Food & Beverage,,,2025
ennio_doris,Ennio Doris,Doris,82.0,1943.0,Male,Italy,financial services,Finance & Investments,,,2021
enrico_preziosi,Enrico Preziosi,Preziosi,75.0,1950.0,Male,Italy,toys,Fashion & Retail,,no-pic,2021
enrique_banuelos,Enrique Banuelos,Banuelos,57.0,1968.0,Male,Spain,real estate,Real Estate,,,2014
enrique_coppel_luken,Enrique Coppel Luken,Coppel Luken,77.0,1948.0,Male,Mexico,Diversified,Fashion & Retail,,no-pic,2025
enrique_razon_jr,Enrique Razon Jr.,Razon Jr.,65.0,1960.0,Male,Philippines,Ports,Logistics,,,2025
eren_ozmen,Eren Ozmen,Ozmen,66.0,1959.0,Female,United States,Aerospace,Manufacturing,,,2025
eric_douglas,Eric Douglas,Douglas,57.0,1968.0,Male,Sweden,Investments,Diversified,,no-pic,2025
eric_glyman,Eric Glyman,Glyman,35.0,1990.0,Male,United States,Fintech,Finance & Investments,,no-pic,2025
eric_hemar,Eric Hémar,Hémar,62.0,1963.0,Male,France,Logistics,Logistics,,no-pic,2025
eric_jing,Eric Jing,Jing,50.0,1975.0,Male,China,e-commerce,Technology,,no-pic,2021
eric_lefkofsky,Eric Lefkofsky,Lefkofsky,55.0,1970.0,Male,United States,"Groupon, investments",Technology,,,2025
eric_li,Eric Li,Li,62.0,1963.0,Male,China,Automobiles,Automotive,,no-pic,2025
eric_schmidt,Eric Schmidt,Schmidt,70.0,1955.0,Male,United States,Google,Technology,,,2025
eric_smidt,Eric Smidt,Smidt,65.0,1960.0,Male,United States,Hardware stores,Fashion & Retail,,no-pic,2025
eric_sprott,Eric Sprott,Sprott,78.0,1947.0,Male,Canada,Asset management,Finance,,,2012
eric_wittouck,Eric Wittouck,Wittouck,78.0,1947.0,Male,Belgium,Investments,Finance & Investments,,no-pic,2025
eric_ya_shen,Eric Ya Shen,Shen,54.0,1971.0,Male,China,Online apparel retail,Technology,,no-pic,2025
eric_yuan,Eric Yuan,Yuan,55.0,1970.0,Male,United States,Zoom Video Communications,Technology,"Founder and CEO, Zoom Video Communications",no-pic,2025
erich_kellerhals,Erich Kellerhals,Kellerhals,84.0,1941.0,Male,Germany,electronics retailer,Fashion & Retail,,,2017
erich_von_baumbach,Erich von Baumbach,von Baumbach,54.0,1971.0,Male,Germany,Pharma,Healthcare,,no-pic,2025
erich_wesjohann,Erich Wesjohann,Wesjohann,80.0,1945.0,Male,Germany,Poultry genetics,Food & Beverage,,no-pic,2025
erik_must,Erik Must,Must,82.0,1943.0,Male,Norway,stock brokerage,Finance & Investments,,no-pic,2025
erik_paulsson,Erik Paulsson,Paulsson,81.0,1944.0,Male,Sweden,"construction, real estate",Real Estate,,no-pic,2022
erik_selin,Erik Selin,Selin,58.0,1967.0,Male,Sweden,Real estate,Real Estate,,no-pic,2025
erika_pohl_stroeher,Erika Pohl-Stroeher,Pohl-Stroeher,104.0,1921.0,Female,Germany,hair products,Fashion and Retail,,no-pic-female,2016
erivan_haub,Erivan Haub,Haub,90.0,1935.0,Male,Germany,retail,Fashion & Retail,,,2018
erman_ilicak,Erman Ilicak,Ilicak,57.0,1968.0,Male,Turkey,Construction,Construction & Engineering,,,2025
ermirio_pereira_de_moraes,Ermirio Pereira de Moraes,Moraes,90.0,1935.0,Male,Brazil,diversified,Diversified,,no-pic,2022
ernest_garcia_ii,"Ernest Garcia, II.",Garcia,68.0,1957.0,Male,United States,Used cars,Automotive,,no-pic,2025
ernest_garcia_iii,"Ernest Garcia, III","Garcia, III",43.0,1982.0,Male,United States,Used cars,Automotive,"Founder and Chief Executive Officer, Carvana",no-pic,2025
ernesto_bertarelli,Ernesto Bertarelli,Bertarelli,59.0,1966.0,Male,Switzerland,"Biotech, investments",Healthcare,,,2025
erol_tabanca,Erol Tabanca,Tabanca,66.0,1959.0,Male,Turkey,Construction,Construction & Engineering,,no-pic,2018
erwin_franz_mueller,Erwin Franz Mueller,Mueller,92.0,1933.0,Male,Germany,Drugstores,Fashion & Retail,,,2025
essam_al_muhaidib_1,Essam Al Muhaidib,Al Muhaidib,66.0,1959.0,Male,Saudi Arabia,Diversified,Diversified,,no-pic,2025
esther_grether,Esther Grether,Grether,89.0,1936.0,Female,Switzerland,Art collection,Fashion & Retail,,no-pic-female,2025
esther_koplowitz,Esther Koplowitz,Koplowitz,69.0,1956.0,Female,Spain,construction,Construction & Engineering,,,2013
eugene_kaspersky,Eugene Kaspersky,Kaspersky,59.0,1966.0,Male,Russia,Software,Technology,,,2025
eugene_murtagh,Eugene Murtagh,Murtagh,83.0,1942.0,Male,Ireland,Building materials,Manufacturing,,no-pic,2025
eugene_wu,Eugene Wu,Wu,80.0,1945.0,Male,Taiwan,Finance,Finance & Investments,,,2025
euisun_chung,Euisun Chung,Chung,54.0,1971.0,Male,South Korea,Hyundai,Automotive,Hyundai Motor Co. Ltd.,no-pic,2025
eusebio_tanco,Eusebio Tanco,Tanco,75.0,1950.0,Male,Philippines,"Digital entertainment, ports, education",Diversified,,no-pic,2025
eva_gonda_de_rivera,Eva Gonda de Rivera,Gonda de Rivera,,,Female,Mexico,beverages,Food and Beverage,,no-pic-female,2019
eva_maria_braun_luedicke,Eva Maria Braun-Luedicke,Braun-Luedicke,38.0,1987.0,Female,Germany,Medical technology,Healthcare,,no-pic-female,2025
eva_maria_bucher_haefner,Eva Maria Bucher-Haefner,Bucher-Haefner,68.0,1957.0,Female,Switzerland,"Software, investments",Technology,,no-pic-female,2025
evan_sharp,Evan Sharp,Sharp,40.0,1985.0,Male,United States,Pinterest,Technology,,,2019
evan_spiegel,Evan Spiegel,Spiegel,35.0,1990.0,Male,United States,Snapchat,Technology,"Cofounder, Snap",,2025
evan_williams,Evan Williams,Williams,53.0,1972.0,Male,United States,Twitter,Technology,"Cofounder and Director, Twitter",,2025
evangelos_marinakis,Evangelos Marinakis,Marinakis,57.0,1968.0,Male,Greece,"Shipping, soccer",Logistics,,no-pic,2025
evangelos_mytilineos,Evangelos Mytilineos,Mytilineos,71.0,1954.0,Male,Greece,"Energy, metals",Energy,,no-pic,2025
